5050173145370635520 40.271676 -34.992495 1 1   48.86  1.09  -1.33  0.47 1.000 1.000 1.000 0.000 0.000 0.000
5050173145370637056 40.285290 -34.988921 1 1   52.62  1.83  -1.03  0.77 1.000 1.000 1.000 0.000 0.000 0.000
5050173351529069440 40.263830 -34.983810 1 1  -92.55  2.20  -1.80  0.45 0.000 0.000 0.000 0.000 0.000 0.000
5050173763845922816 40.339386 -35.000522 1 1   57.48  0.67  -0.88  0.05 1.000 1.000 1.000 0.000 0.000 0.000
5050173935644623360 40.327852 -34.978398 1 1   77.15  1.80  -2.23  0.80 1.000 1.000 1.000 0.000 0.000 0.000
5050174519760204032 40.390978 -34.924110 1 1   63.48  1.63  -0.64  0.50 0.990 0.988 0.991 0.000 0.000 0.000
5050174657199132544 40.296926 -34.970332 1 1   66.35  0.68  -1.30  0.11 1.000 1.000 1.000 0.000 0.000 0.000
5050174695855759360 40.323525 -34.962830 1 1   62.41  1.54  -1.08  0.86 0.999 0.999 0.999 0.000 0.000 0.000
5050174794638100224 40.312771 -34.945314 1 1   50.43  0.89  -1.08  0.15 1.000 1.000 1.000 0.000 0.000 0.000
5050174863357568000 40.286606 -34.961853 1 1   69.58  0.74  -1.37  0.18 1.000 1.000 1.000 0.000 0.000 0.000
5050174897717306496 40.266307 -34.962266 1 1   67.95  2.30   0.07  0.77 1.000 1.000 1.000 0.000 0.000 0.000
5050174902013614208 40.264929 -34.947389 1 1   53.96  1.29  -2.23  0.41 1.000 1.000 1.000 0.000 0.000 0.000
5050175069516018048 40.298015 -34.922644 1 1   56.52  1.38  -0.52  0.83 1.000 1.000 1.000 0.000 0.000 0.000
5050175073812303744 40.298411 -34.917899 1 1   50.44  0.72  -0.75  0.09 1.000 1.000 1.000 0.000 0.000 0.000
5050175103875742592 40.341921 -34.951547 1 1   39.16  1.38  -1.94  0.63 1.000 1.000 1.000 0.000 0.000 0.000
5050175378753666432 40.323421 -34.917477 1 1   53.62  0.85  -1.01  0.19 1.000 1.000 1.000 0.000 0.000 0.000
5050175791070483200 40.183826 -35.004620 1 1   60.70  0.84  -1.16  0.21 1.000 1.000 1.000 0.000 0.000 0.000
5050175928509432448 40.139196 -35.015186 1 1   39.14  0.95  -1.93  0.28 1.000 1.000 1.000 0.000 0.000 0.000
5050176173323899136 40.163572 -34.961606 1 1   52.76  0.96  -1.00  0.17 1.000 1.000 1.000 0.000 0.000 0.000
5050176203387664768 40.215380 -34.987212 1 1   31.41  2.01  -0.51  0.67 1.000 1.000 1.000 0.000 0.000 0.000
5050176272106831488 40.192617 -34.980413 1 1   61.38  1.16  -1.53  0.32 1.000 1.000 1.000 0.000 0.000 0.000
5050176306466574720 40.203041 -34.967276 1 1   53.53  1.44  -2.17  0.39 1.000 1.000 1.000 0.000 0.000 0.000
5050176379482365440 40.245443 -34.962078 1 1   56.70  1.16  -1.52  0.36 1.000 1.000 1.000 0.000 0.000 0.000
5050176512625013120 40.194331 -34.953211 1 1  -55.94  1.09  -0.88  0.27 0.000 0.000 0.000 0.000 0.000 0.000
5050176650063975936 40.215115 -34.934108 1 1   61.83  1.44  -0.06  0.83 1.000 1.000 1.000 0.000 0.000 0.000
5050177852654813568 40.259708 -34.946624 1 1   46.03  1.63  -0.97  1.14 1.000 1.000 1.000 0.000 0.000 0.000
5050180051678068736 40.428782 -34.950353 1 1   81.62  0.64  -0.30  0.07 0.000 0.000 0.000 0.000 0.000 0.000
5050180086037818752 40.447286 -34.927653 1 1   60.81  1.24  -1.98  0.38 1.000 1.000 1.000 0.000 0.000 0.000
5050180154757293952 40.430206 -34.929803 1 1  169.12  1.47  -0.42  0.33 0.000 0.000 0.000 0.000 0.000 0.000
5050180189117037440 40.448551 -34.920416 1 1   44.63  1.88  -0.74  1.07 1.000 1.000 1.000 0.000 0.000 0.000
5050180498354697600 40.445271 -34.891313 1 1   67.11  1.84  -0.80  0.45 1.000 1.000 1.000 0.000 0.000 0.000
5050180640089945216 40.490614 -34.890751 1 1   40.41  0.66  -0.60  0.12 0.000 0.000 0.000 0.000 0.000 0.000
